time,bank_country,file_name,timezone,city,longitude,latitude,language_name,date,company,country,iso8601,mac_address
05:26:12,DE,rechnen.wav,Indian/Mahe,Tecklenburg,-5.157002,-44.484765,Luxembourgish,1970-10-05,Pechel Stiftung & Co. KGaA,Papua-Neuguinea,1993-01-14T15:39:24,73:f9:3a:21:01:0f
04:13:04,DE,von.tiff,Pacific/Apia,Naila,-42.225697,41.616975,Navajo,2003-06-23,Hendriks GmbH,Palau,2018-09-09T11:21:48,18:b6:7a:80:03:0d
06:23:27,DE,Stadt.avi,America/La_Paz,Strausberg,-5.917598,-73.161513,Afrikaans,2006-06-30,Jessel KG,Guinea-Bissau,1977-07-05T16:50:54,af:57:8e:7e:44:a5
12:32:36,DE,mehr.js,Africa/Freetown,Rehau,99.263245,61.080261,Urdu,1994-04-25,Bolnbach AG,Malaysia,1990-01-03T13:20:38,37:3e:bc:31:e9:ac
11:31:36,DE,Tante.docx,Africa/Khartoum,Wolfach,125.905840,-70.6418045,English,2013-09-08,Neuschäfer Seip GmbH & Co. KG,Grönland,2010-10-15T15:18:20,b3:15:6e:ce:3c:7b
08:45:34,DE,über.pdf,Europe/Tallinn,Bützow,-23.906533,-80.8770195,Sardinian,1984-11-17,Dobes AG & Co. OHG,Uganda,1985-08-21T15:16:57,9c:fa:f0:cc:9c:8f
00:18:37,DE,schlagen.bmp,Asia/Colombo,Füssen,136.301634,1.7635655,Ossetian,1990-02-20,Bender Riehl OHG mbH,Malawi,2010-01-07T23:03:57,1e:ea:3a:4a:76:b9
16:24:31,DE,mal.mp3,Europe/Vatican,Stadtsteinach,-45.409849,-22.808524,Tahitian,2023-03-07,Carsten,Indien,2003-05-08T06:48:14,fe:cc:14:c0:89:bd
05:52:39,DE,Zimmer.odt,Africa/Banjul,Viechtach,-165.171789,-22.0861695,Somali,2018-12-13,Binner,Finnland,1990-05-06T12:58:42,e5:dc:1c:f4:9c:e2
20:13:43,DE,Schuh.jpg,America/Asuncion,Hettstedt,179.457215,-65.279371,Portuguese,2013-05-20,Biggen,Bhutan,1977-02-08T14:43:07,1d:95:4b:e9:d2:bf
16:43:11,DE,leise.avi,Africa/Kigali,Wanzleben,141.223390,26.640253,Sindhi,1992-09-02,Adler KG,Niue,1976-07-08T02:17:18,fb:53:46:68:b1:81
15:50:19,DE,unter.pages,Europe/Podgorica,Stadtsteinach,155.494959,-26.0583275,Aymara,2010-04-11,Davids GmbH,Bulgarien,2004-11-30T01:26:07,97:3d:6a:1a:da:0b
22:18:00,DE,verkaufen.mov,Africa/Lusaka,Fallingbostel,-171.747863,-25.6905905,Walloon,2009-03-09,Löwer,Nicaragua,1999-09-14T20:28:02,90:b1:c0:b2:a2:63
04:24:46,DE,Name.mp3,Asia/Pyongyang,Genthin,-64.074218,-79.6701235,Marshallese,2019-01-25,Kohl Seifert AG,Burkina Faso,2016-08-22T01:31:50,a8:4c:74:d7:b8:6f
21:06:08,DE,Blume.wav,America/Caracas,Kemnath,73.053675,69.812720,Dutch,1996-04-09,Holsten AG & Co. KG,Armenien,2011-09-06T23:54:40,ba:9d:e8:37:dc:19
21:38:08,DE,ich.mov,Asia/Kuching,Schwabmünchen,-43.907168,-19.052207,Tajik,1984-03-06,Tröst AG & Co. KG,Svalbard und Jan Mayen,1999-10-12T18:17:50,43:d1:9f:aa:eb:3e
10:53:32,DE,sollen.tiff,Pacific/Kwajalein,Hansestadttralsund,-175.367171,-22.601797,Bihari languages,2009-01-28,Hahn,Libyen,1973-07-12T16:10:03,79:7e:05:05:a1:8b
12:05:00,DE,Himmel.flac,Pacific/Guadalcanal,Hersbruck,97.515469,-47.3676855,Ndonga,1998-07-07,Albers Röhricht GbR,Irland,1995-02-04T16:29:43,9a:d6:ee:8e:59:fd
06:07:25,DE,scheinen.csv,America/Antigua,Bamberg,-178.130121,86.8910465,Macedonian,1990-04-15,Karz,Schweden,1980-01-09T19:38:51,bb:16:e1:4d:70:da
16:09:36,DE,wie.xls,Europe/Sofia,Osterode am Harz,-111.666499,87.4920945,Finnish,2019-08-12,Scheuermann Mosemann AG & Co. KG,Australien,1981-05-15T20:19:23,ad:d9:6a:8f:2d:d5
07:12:36,DE,las.wav,Asia/Damascus,Marktheidenfeld,53.866615,-37.2624675,Lithuanian,2002-11-26,Häring Lübs Stiftung & Co. KG,Libanon,1989-08-24T10:41:02,b6:96:23:52:38:93
02:46:25,DE,daran.txt,Africa/Libreville,Pritzwalk,-65.738463,71.145829,Avaric,1997-12-25,Weinhage Preiß GbR,Somalia,1988-12-22T18:49:49,11:77:b2:96:c2:89
21:18:21,DE,wünschen.mp4,Asia/Baghdad,Eberswalde,177.525218,42.5210735,Mongolian,1994-04-04,Hendriks Hesse AG & Co. OHG,Guyana,1975-01-01T09:00:50,bc:92:84:8e:17:a8
04:09:14,DE,Haus.mov,Africa/Gaborone,Guben,-53.610211,39.4634695,Welsh,2016-03-29,Gorlitz,Schweden,2012-12-25T22:01:43,e5:28:36:b8:28:75
23:01:19,DE,als.tiff,America/Grenada,Bad Langensalza,177.268788,87.8596755,Serbian,1999-03-23,Ladeck Höfig AG & Co. KG,Türkei,1974-04-17T20:14:47,e9:bd:c0:77:1c:8b
21:22:32,DE,gab.flac,Africa/Dakar,Miesbach,-140.608693,36.2747495,Kanuri,2018-01-13,Bolzmann Lange KGaA,Komoren,1996-01-02T19:36:34,84:59:64:b2:8c:c3
23:02:32,DE,noch.ppt,Asia/Riyadh,Neubrandenburg,54.512691,-25.840518,Haitian,1997-09-29,Beer AG,Litauen,1998-03-08T15:00:12,4f:90:79:d1:8d:f4
09:39:04,DE,schon.wav,Europe/Brussels,Saarbrücken,96.332588,-29.188094,Gujarati,1981-03-05,Kroker AG,St. Lucia,1989-01-12T13:10:55,62:69:4a:a5:3b:23
00:43:55,DE,krank.odt,Africa/Nouakchott,Soltau,-118.200284,72.728284,Inupiaq,1975-12-20,Weller,Turks- und Caicosinseln,1997-12-11T20:44:06,aa:1f:0d:7d:47:f6
23:29:11,DE,auch.mp4,Africa/Dakar,Pirmasens,30.435366,32.9954175,Venda,2022-11-10,Zorbach,Tansania,2022-04-15T11:08:02,72:9c:31:a7:8a:50
10:46:47,DE,Herr.webm,Europe/San_Marino,Eggenfelden,145.719057,37.867020,Oriya,1975-12-31,Preiß Adler e.V.,Mikronesien,1981-09-01T00:55:48,e5:bb:e6:4c:ef:09
21:42:45,DE,Garten.odt,Europe/Amsterdam,Haldensleben,-149.388175,-66.045881,Persian,2013-01-22,Birnbaum,Niger,1990-03-15T18:06:25,62:b7:23:47:fc:28
05:54:41,DE,fährt.jpg,Europe/San_Marino,Leipziger Land,65.631743,55.818803,Uzbek,2008-12-12,Killer,Burundi,1998-01-12T20:36:24,4f:9c:fc:bb:c4:5b
14:59:07,DE,das.docx,Pacific/Efate,Norden,23.789792,-20.701658,Interlingue,1978-02-01,Kranz Seifert GmbH & Co. OHG,Kuba,2003-07-16T21:24:07,1c:35:5c:39:1c:d3
09:42:35,DE,hinein.txt,Asia/Qyzylorda,Senftenberg,-125.920597,-87.5836045,Herero,1991-02-03,Zänker e.V.,Réunion,1998-12-08T12:51:58,5c:ca:6c:ad:12:41
07:54:11,DE,und.css,Asia/Amman,Melle,84.849365,-74.113204,Italian,2016-07-24,Heser Trupp GmbH & Co. KG,Sonderverwaltungszone Hongkong,1988-02-01T05:27:52,8b:bb:53:23:3e:1d
11:08:40,DE,Bild.mov,America/Bogota,Dachau,36.290597,-47.9914315,Romanian,1972-04-22,Adler,Dschibuti,1976-06-08T20:56:00,eb:fb:27:1e:f2:fb
15:56:59,DE,lieb.wav,Africa/Khartoum,Ilmenau,90.390503,-26.740306,Bislama,2016-03-26,Trupp Seidel e.V.,Neuseeland,1974-01-04T10:26:51,38:90:85:af:69:46
08:30:31,DE,tun.html,Indian/Mauritius,Artern,127.405691,-46.6954325,Aragonese,1996-10-02,Henk Wernecke GbR,Nauru,2005-02-18T06:00:13,18:37:3c:b1:77:e5
08:51:27,DE,bis.numbers,Asia/Aden,Günzburg,29.191063,30.544806,Aragonese,1980-01-09,Eckbauer Bien e.V.,Dänemark,1970-04-21T04:38:22,d0:01:95:8f:f5:0d
06:48:17,DE,unter.wav,Pacific/Fiji,Rochlitz,-59.264441,-65.105851,Estonian,1983-06-10,Gierschner KGaA,Malaysia,1972-02-05T02:16:38,6f:c6:21:41:7e:df
17:17:44,DE,heraus.mp4,Asia/Tokyo,Sebnitz,-16.118934,18.624791,Tigrinya,2019-04-21,Berger Häring GmbH & Co. KGaA,Aserbaidschan,2019-09-27T11:09:27,a2:f1:9c:27:1b:48
20:02:02,DE,zum.html,Europe/Vaduz,Haldensleben,161.913110,18.6548545,Tamil,1975-10-31,Werner GmbH & Co. KG,Aruba,1976-05-12T12:33:06,dc:4f:99:89:82:69
16:51:55,DE,zu.flac,Pacific/Nauru,Saulgau,61.076685,-66.954957,Komi,1977-11-15,Fröhlich,Côte d’Ivoire,2005-08-14T02:45:19,71:74:d7:dc:9c:07
05:29:10,DE,Boden.mp3,Asia/Gaza,Cuxhaven,-50.094390,-78.4856165,Turkmen,1983-12-29,Jessel Ernst GbR,Neukaledonien,2021-03-06T11:10:04,9a:05:3a:08:24:34
03:19:10,DE,neun.numbers,Australia/Perth,Peine,-56.668521,75.4247695,Ganda,1993-06-20,Bärer,Salomonen,2009-04-04T13:38:25,76:7f:20:d7:03:10
10:00:01,DE,machen.wav,Africa/Ouagadougou,Schmölln,66.107398,34.184745,Malayalam,2003-08-23,Schleich,Lettland,1991-11-07T04:13:38,2e:53:f0:23:54:2c
21:29:16,DE,heraus.csv,Asia/Calcutta,Soltau,92.717106,-11.0920455,Samoan,1997-03-15,Wieloch,Zentralafrikanische Republik,1993-05-05T00:32:53,ff:75:04:93:df:39
02:17:19,DE,Mensch.css,Africa/Bamako,Stade,-69.656262,-43.9231055,Esperanto,2008-09-28,Mentzel Pohl AG & Co. KGaA,Mauritius,2002-08-04T13:16:47,e0:a3:d0:04:57:a1
06:53:26,DE,ließ.odt,Africa/Ndjamena,Grimmen,-67.591374,-14.643061,Lithuanian,1977-11-23,Hövel GmbH,Kuwait,2010-12-15T14:34:12,85:70:fc:27:3e:7b
01:45:57,DE,ging.pdf,Africa/Maseru,Greiz,139.959027,-52.4615965,Malayalam,1981-11-16,Hölzenbecher,Norfolkinsel,1982-05-25T08:46:48,2b:85:fb:32:c7:4a
14:07:41,DE,früher.bmp,Africa/Bissau,Schwerin,63.224949,80.7750255,Bosnian,1988-06-14,Davids Wilmsen GbR,Oman,1982-11-15T08:35:28,ad:ff:e1:9f:4c:60
17:22:51,DE,werden.jpeg,Africa/Bujumbura,Berchtesgaden,-30.401353,81.187510,Albanian,1993-11-28,Gute,Belgien,1971-09-24T10:18:58,49:2d:71:34:c9:de
11:36:04,DE,Klasse.mp3,Pacific/Auckland,Zerbst,127.380106,46.1801125,Arabic,2009-08-17,Fliegner Stiftung & Co. KGaA,Peru,2020-03-12T11:09:25,2b:4c:f6:37:7c:c2
15:23:11,DE,Monat.mp3,Africa/Khartoum,Berlin,-149.606439,28.360675,Manx,1980-07-05,Gierschner e.G.,Färöer,1974-12-05T08:06:07,00:f9:52:64:14:a1
09:36:52,DE,wenig.flac,Europe/Dublin,Göppingen,16.172994,61.419331,Uighur,2022-10-02,Sauer Schenk GmbH,Malediven,1978-04-07T03:59:33,87:24:f0:3a:28:e1
16:23:23,DE,drehen.flac,Asia/Tashkent,Wesel,62.291964,22.7117895,Norwegian Nynorsk,2011-02-20,Sager Mangold GmbH,Haiti,1971-02-05T16:30:06,d5:7f:0b:f9:3f:a6
21:27:23,DE,alt.png,Asia/Dubai,Groß-Gerau,163.541467,67.335128,Czech,1987-12-01,Krause Oestrovsky GmbH & Co. OHG,Australien,2011-04-04T04:32:02,c1:84:73:65:f0:c8
16:04:28,DE,die.xlsx,Asia/Manila,Oschatz,-106.488891,-64.4183625,Fulah,1987-03-30,Schleich GmbH & Co. KG,Mikronesien,2004-07-24T10:07:43,aa:a5:fe:fd:63:70
04:10:45,DE,schwimmen.avi,Africa/Lome,Schwarzenberg,-54.972032,-79.513117,Vietnamese,1982-09-11,Klapp Stiftung & Co. KGaA,Italien,1986-12-03T21:43:11,3a:6d:c1:33:a2:3b
21:24:56,DE,sehr.gif,Asia/Choibalsan,Burgdorf,-23.052337,-25.393906,Marshallese,2000-11-28,Sontag KG,Palau,1997-04-20T12:15:36,6a:c0:a6:53:67:84
11:27:29,DE,spielen.css,Europe/Samara,Gelnhausen,-120.852572,-79.0716625,Javanese,2016-12-11,Dussen van,Turkmenistan,1980-03-22T09:47:30,c6:23:87:e1:f9:00
16:00:56,DE,nicht.css,Africa/Khartoum,Zeulenroda,-147.382926,-76.200580,Haitian,1970-12-13,Zimmer Eberhardt GmbH & Co. KGaA,Osttimor,2017-02-19T17:50:26,87:30:01:92:fe:97
18:14:44,DE,einigen.doc,Africa/Accra,Forst,171.915502,24.1160155,Hindi,2002-06-13,Henck KGaA,Martinique,2013-12-04T06:19:29,b4:6e:ff:22:62:5a
01:56:48,DE,Bett.tiff,Africa/Harare,Euskirchen,2.021866,29.1967625,Venda,1974-11-10,Steckel,Guinea-Bissau,2014-05-21T23:51:48,f2:99:33:8d:0c:8a
04:31:12,DE,gern.numbers,Europe/Monaco,Staßfurt,52.105965,49.9050235,Chechen,2002-04-02,Roht Jüttner GmbH & Co. KG,Venezuela,1997-02-15T11:18:32,ff:15:89:d6:05:c2
23:46:48,DE,Abend.tiff,Europe/Riga,Neuss,-153.676978,-22.853164,Swedish,2014-03-09,Mentzel Karge Stiftung & Co. KG,Jamaika,2013-01-04T02:01:28,65:ed:a5:b0:26:5c
20:01:19,DE,trinken.odp,Asia/Taipei,Rottweil,162.329095,-18.8581145,Bislama,1984-03-12,Ullmann,Sierra Leone,1983-09-15T13:45:01,8f:bd:6a:f8:bb:72
17:41:07,DE,Bett.mp3,Europe/Amsterdam,Parsberg,158.906773,-7.0365415,Turkmen,1999-11-30,Weiß,Bolivien,1971-05-30T00:54:30,2e:c7:12:c5:f0:86
03:12:51,DE,heißen.flac,Africa/Mbabane,Torgau,49.259676,78.5462095,Bengali,1976-11-27,Segebahn Trub OHG mbH,Papua-Neuguinea,1972-01-05T13:47:17,3b:9f:2f:9d:f8:c2
03:27:51,DE,danach.csv,Asia/Samarkand,Brandenburg,-30.808873,22.4047845,Malagasy,1981-07-13,Heinrich GmbH & Co. KG,Lettland,2013-06-14T17:17:04,56:b8:2d:1f:c6:21
23:02:37,DE,nennen.odp,America/Managua,Mühlhausen,148.998336,75.512563,Polish,1989-08-12,Tintzmann,Bhutan,2005-11-12T04:43:00,7e:13:d5:bc:f2:fc
