mac_address,language_name,iso8601,file_name,hostname,bank_country,country,time,date_time,pricetag,timezone,longitude,date,city,random_number,language_code,company,latitude
be:16:6d:0a:da:2f,Somali,1991-08-28T14:08:17,schön.tiff,lt-96.weiss.com,DE,Pitcairn,19:55:29,2019-12-26 06:34:07,"16.275,31 €",Africa/Accra,44.686553,1984-12-09,Iserlohn,2865259,pt,Hermann Briemer KG,-67.211007
0c:94:53:77:e1:ab,Sardinian,1974-07-30T19:01:16,reiten.webm,laptop-67.stiffel.org,DE,Guernsey,00:51:36,1997-01-07 07:30:53,"805,72 €",Europe/Ljubljana,-34.994138,1979-10-08,Fulda,7,quz,Mitschke Lehmann GbR,53.8118245
c5:97:be:93:1b:ac,Ndonga,2000-06-22T16:01:22,Wort.xls,web-67.kaul.de,DE,Papua-Neuguinea,16:34:02,1986-04-23 20:07:49,"9.274,30 €",America/Jamaica,-43.750270,1989-03-08,Bitterfeld,6461,wo,Atzler Schaaf KG,37.469915
5a:59:00:de:d5:be,Swedish,1970-04-26T14:26:38,Bild.key,lt-92.winkler.de,DE,St. Barthélemy,16:25:58,1989-10-27 22:46:59,"61.954,24 €",Asia/Taipei,144.107787,1970-04-30,Eberswalde,89,as,Weitzel Butte GbR,49.3544415
e0:f2:6e:8d:ee:81,Tibetan,2002-09-19T12:04:11,ruhig.mp3,laptop-59.lorch.org,DE,Kap Verde,22:58:25,1985-08-04 05:52:03,"197,15 €",Europe/Belgrade,175.242307,1977-04-17,Euskirchen,0,ig,Eigenwillig Budig AG & Co. OHG,-73.3932995
b6:f2:74:7d:79:90,Chichewa,1989-01-13T20:49:09,sie.js,db-49.raedel.de,DE,Mexiko,16:27:06,2020-02-26 14:09:52,"6,41 €",Atlantic/Cape_Verde,-22.631946,1996-05-19,Moers,6397,ht,Förster,56.447060
95:9d:66:0e:33:1f,Javanese,2003-10-27T18:36:46,Polizei.mov,srv-35.schueler.com,DE,Swasiland,11:04:44,2010-02-21 13:21:35,"79,90 €",Africa/Harare,144.988370,1980-08-31,Nürtingen,13669680,te,Schuster,-12.6248925
ff:6a:a4:40:70:16,Georgian,1975-04-30T13:45:43,Schluss.xlsx,desktop-70.lindau.com,DE,Guernsey,05:15:19,2005-11-06 18:12:20,"96.940,69 €",America/Santo_Domingo,34.512377,2022-10-13,Gütersloh,784456830,ayc,Lehmann Heydrich AG,69.9383435
00:3a:ed:1c:b5:16,Chamorro,1991-05-12T13:07:31,ich.flac,laptop-95.taesche.net,DE,Gambia,09:41:29,1981-08-20 02:04:53,"65,43 €",Africa/Monrovia,-123.603490,2019-03-09,Meiningen,2,lv,Gotthard GmbH & Co. KGaA,69.263156
24:23:aa:3d:2f:5a,Belarusian,1976-01-16T17:25:52,sich.jpg,laptop-25.schmidt.org,DE,China,04:53:54,1978-10-09 13:15:13,"7,73 €",America/Jamaica,-139.659375,1988-04-14,Jüterbog,2,li,Renner AG & Co. KGaA,-68.753154
97:e1:53:48:01:86,English,1982-06-28T21:25:26,weit.mp4,lt-19.etzler.com,DE,Türkei,16:58:09,1982-01-20 07:43:45,"304,62 €",Africa/Cairo,109.954267,2013-07-28,Kelheim,58128,el,Seip Neuschäfer GbR,58.2087345
e9:92:03:05:27:f0,Dzongkha,2008-03-03T10:56:10,was.mp4,email-33.jacob.com,DE,Amerikanische Jungferninseln,15:56:54,2019-04-27 05:39:53,"257,08 €",Europe/Luxembourg,-65.936928,2021-07-21,Vechta,8963684,li,Niemeier AG & Co. KG,65.3254305
9d:60:2e:b7:0d:f2,Sundanese,2010-12-04T23:14:30,Seite.odp,email-34.rosemann.de,DE,Republik Moldau,03:54:43,2017-04-25 13:07:11,"6.265,64 €",Indian/Maldives,5.561941,2017-12-25,Schwabmünchen,842242,zu,Wulf,-62.329901
cb:ba:0a:96:6f:c5,Kongo,1976-10-28T18:27:54,Kopf.flac,db-21.junck.de,DE,Japan,18:15:46,1992-03-03 00:38:35,"864,57 €",Africa/Mbabane,153.139767,1994-08-03,Nürtingen,6944,ak,Trommler GbR,62.106327
70:01:9e:cb:c8:cd,Tibetan,2003-11-06T11:05:57,einfach.jpg,desktop-05.auch.com,DE,Argentinien,19:38:54,2017-03-15 12:10:32,"9,49 €",Europe/Skopje,42.041031,1971-05-13,Starnberg,21590,nso,Hauffer,29.315026
9a:37:57:69:1f:2a,Albanian,2013-06-16T21:49:44,sechs.avi,lt-46.ziegert.com,DE,Mauritius,06:48:44,1998-01-14 16:46:05,"211,06 €",America/Argentina/Tucuman,-29.522948,2023-08-26,Mettmann,1652,mi,Klotz,7.676002
57:4a:14:24:dc:b8,Thai,1989-09-11T08:26:05,sonst.pages,web-56.misicher.com,DE,Guinea,16:29:07,1985-03-20 15:17:19,"1.367,28 €",Europe/Helsinki,91.398040,1976-01-19,Gunzenhausen,989181968,ve,Hamann,84.635248
4c:c3:f2:1d:d8:1a,Northern Sami,1990-10-05T19:52:31,Gott.flac,srv-24.girschner.com,DE,Schweden,16:54:42,1974-03-26 21:08:24,"3.754,93 €",Atlantic/Madeira,-76.600613,2001-04-25,Mettmann,2851,lij,Förster,56.0967425
b7:d1:4a:44:b2:3d,Urdu,2010-04-12T18:01:04,früher.mov,srv-86.rosenow.de,DE,Amerikanisch-Samoa,18:10:40,1975-04-13 18:17:20,"1,65 €",Asia/Riyadh,17.145002,1996-02-22,Prenzlau,90953,am,Hörle AG,-5.8954155
7e:d1:b2:ce:d4:d1,Cornish,1979-11-18T17:10:14,sehr.png,email-12.bolnbach.com,DE,St. Barthélemy,05:58:48,1994-02-27 09:26:38,"97.677,71 €",Africa/Casablanca,99.352383,1998-03-23,Hünfeld,58009762,en,Holsten Wernecke AG & Co. KGaA,45.964655
a0:63:55:29:20:5f,Kikuyu,2015-08-14T19:24:14,Stelle.mp3,srv-12.ackermann.com,DE,Isle of Man,14:36:57,1970-02-12 03:17:50,"9.264,93 €",Africa/Freetown,-137.106032,1999-05-28,Lippstadt,23742,ff,Jacobi Jäckel,48.7797785
5c:6d:9b:c5:18:92,Sango,2000-07-26T23:32:15,Rad.numbers,laptop-39.geissler.com,DE,Gibraltar,03:51:46,1991-03-15 10:12:18,"6.249,74 €",Asia/Tokyo,32.631369,2019-10-14,Illertissen,62422391,af,Förster Striebitz GbR,31.117559
12:22:27:8f:3b:d3,Tonga,1975-01-01T20:03:28,will.json,lt-50.ditschlerin.com,DE,Brunei Darussalam,04:26:54,1999-06-12 04:33:38,"625,03 €",America/Bogota,-52.042709,1996-08-10,Bremervörde,923,as,Christoph Weller AG,-12.5612985
0a:f0:84:d6:b1:e3,Divehi,2017-12-24T22:51:25,Fahrrad.avi,lt-62.birnbaum.de,DE,Turks- und Caicosinseln,05:57:26,2021-04-25 16:42:50,"12,30 €",Asia/Ulaanbaatar,-46.384267,1987-02-17,Leipziger Land,87979773,mni,Mohaupt GmbH & Co. KG,-55.927381
8d:d8:78:7a:bb:a2,Albanian,1977-11-30T23:34:10,kann.js,laptop-75.barth.com,DE,Brasilien,17:30:01,1981-02-28 23:14:44,"293,56 €",Asia/Bishkek,120.830581,1975-02-15,Apolda,1744,sat,Tschentscher Noack AG,-28.8692745
76:36:e2:d6:2c:b2,Oriya,1975-12-31T21:04:00,kommen.mov,web-66.thanel.de,DE,Französisch-Guayana,11:18:31,2020-05-02 10:13:02,"129,16 €",Pacific/Port_Moresby,-155.116392,2005-10-11,Gütersloh,588673094,niu,Täsche Stiftung & Co. KGaA,82.3871525
73:2c:31:9d:9a:60,Gujarati,2017-03-19T15:40:50,Platz.jpg,desktop-48.bolander.de,DE,Singapur,22:46:07,2011-04-21 11:40:46,"10,24 €",Africa/Tripoli,-41.466324,2001-11-26,Chemnitz,3614,da,Heinrich,-35.8042615
c9:77:79:11:5a:8c,Urdu,1975-07-06T17:15:19,Spaß.html,web-07.muehle.com,DE,Norwegen,02:11:45,2000-07-07 03:40:11,"0,79 €",America/St_Lucia,-143.397828,2016-02-10,Niesky,695,hi,Klemt,18.442203
fa:e3:2e:f6:bc:a8,Malay,1971-07-24T06:18:56,Wissen.jpg,email-17.textor.org,DE,Guinea,12:33:31,2016-05-24 01:41:50,"19,52 €",Europe/Monaco,-23.635017,2023-01-29,Nürtingen,3528,cy,Jessel Steckel GmbH,-77.958571
4c:d5:56:a3:2b:c1,Kazakh,2022-12-06T06:47:52,wohnen.csv,web-88.gotthard.de,DE,Burundi,10:36:46,2016-11-02 08:58:52,"102,78 €",Africa/Tunis,98.137313,2016-03-15,Bruchsal,22,mr,Schmidt GbR,64.4241295
47:96:1e:90:88:d9,Nauru,1980-07-23T05:15:48,einigen.pptx,lt-12.roemer.com,DE,Myanmar,06:46:00,1989-08-15 13:22:06,"61.021,14 €",Africa/Lagos,118.718203,1987-08-25,Anklam,150,vi,Schleich,-78.1414815
e9:85:f8:65:cb:26,Pali,1995-10-10T18:55:30,Kind.mp4,email-74.sorgatz.com,DE,Grenada,18:12:37,1973-03-22 01:37:32,"19,89 €",America/St_Lucia,176.438409,1975-12-13,Sankt Goar,9353,ku,Jähn,-71.293886
83:9b:45:75:d0:d0,Church Slavic,2019-10-12T00:42:01,Ende.pages,email-03.mangold.org,DE,Norfolkinsel,09:49:14,1999-04-28 22:59:28,"78.283,59 €",Pacific/Galapagos,-30.920258,1977-06-20,Gräfenhainichen,791060925,eo,Biggen Christoph AG,-86.062018
e3:9c:8a:38:50:61,Estonian,1999-01-22T13:39:17,dich.pdf,desktop-95.kramer.com,DE,Gabun,02:07:15,2010-12-04 01:01:28,"1.548,12 €",America/La_Paz,-146.415614,2014-10-22,Ribnitz-Damgarten,3301,bs,Scholl,-73.813958
0d:68:27:5c:83:d1,Quechua,2021-02-05T00:53:21,fast.docx,lt-89.stahr.com,DE,Namibia,17:00:35,1973-06-16 17:01:47,"308,18 €",Pacific/Tongatapu,-138.941691,1999-07-16,Saarbrücken,250,ce,Neureuther Nohlmans GmbH,60.4088855
72:6a:a5:2f:2f:2d,Fulah,1998-02-01T15:29:28,fangen.wav,email-08.steckel.de,DE,Senegal,04:55:55,2020-10-10 10:32:52,"6.394,11 €",Africa/Luanda,-91.254625,1982-07-27,Gera,469399,fa,Scheuermann Bonbach KG,-87.807140
7a:d5:3f:b1:50:ac,Gaelic,1990-05-31T07:46:39,der.bmp,web-42.zaenker.de,DE,Tonga,06:31:17,2003-01-13 17:18:40,"84.321,30 €",Asia/Calcutta,-161.284112,2004-11-20,Schmölln,20872374,uz,Hein Baum AG,-84.0387625
62:93:f7:41:da:76,Shona,1988-10-03T11:05:16,Brot.odp,desktop-18.wilms.net,DE,Palästinensische Gebiete,21:11:04,2009-08-14 16:53:29,"19,21 €",Africa/Ndjamena,-72.224965,2019-06-20,Kitzingen,234484586,kl,Mielcarek,-6.602593
11:57:2a:7c:6e:71,Kanuri,2015-01-30T12:13:59,sehen.wav,email-11.rogge.net,DE,Sudan,08:09:59,1998-04-09 04:11:09,"10.114,03 €",Europe/Stockholm,57.866884,1996-03-22,Forst,731,bg,Reising Nette GmbH & Co. KGaA,-47.037373
96:56:bc:3a:ef:2b,Inuktitut,1980-07-22T20:07:26,Vater.css,desktop-74.franke.de,DE,Bolivien,05:46:40,1979-08-30 17:53:42,"32.157,58 €",America/St_Lucia,-139.887936,1989-10-12,Kemnath,990905,bem,Losekann,36.3320675
1c:97:cb:42:a1:68,Assamese,2007-07-04T14:20:20,Licht.jpeg,db-00.stadelmann.de,DE,Südgeorgien und die Südlichen Sandwichinseln,14:03:30,1979-05-27 20:47:39,"20.740,83 €",Pacific/Palau,-62.025896,1988-09-22,Lübz,1,lg,Löffler Gorlitz KGaA,80.174612
35:35:5f:96:d3:c6,Irish,1990-03-07T14:42:28,lernen.png,lt-15.schleich.com,DE,Guernsey,06:41:18,1973-01-13 05:55:58,"55.578,82 €",Asia/Damascus,-163.682649,1987-11-22,Prenzlau,9348010,ckb,Grein Groth Bähr KG,43.990588
46:04:4f:b6:be:08,Slovak,1998-01-02T08:14:15,mein.jpeg,email-27.etzler.de,DE,Argentinien,04:15:17,1995-01-02 23:34:49,"897,87 €",Atlantic/Cape_Verde,-49.460345,2008-01-06,Luckenwalde,4654438,hne,Hahn Wagenknecht GmbH,-41.680936
eb:4f:bc:6a:42:71,Abkhazian,2022-08-10T20:29:22,freuen.mp3,desktop-38.steckel.com,DE,Demokratische Volksrepublik Korea,03:51:37,1974-12-02 04:57:53,"334,50 €",Europe/San_Marino,160.680202,1991-08-01,Stuttgart,16900,tn,Köhler Seifert Stiftung & Co. KGaA,30.257453
e4:49:2d:6f:b8:2e,Swati,1992-07-24T20:53:08,Tante.ods,web-60.bloch.com,DE,Sri Lanka,00:35:36,2001-06-04 11:50:07,"91,72 €",Africa/Asmera,161.185505,1997-10-12,Soltau,34619,ne,Lübs AG,-7.821075
19:9b:1e:b8:91:20,Faroese,2010-07-30T22:58:16,tragen.webm,web-00.gierschner.com,DE,Turks- und Caicosinseln,10:55:16,1986-05-17 21:12:36,"20.017,48 €",Europe/Monaco,10.551692,1987-06-08,Erfurt,231,sr,Warmer,52.589826
59:4f:33:d9:97:40,Tamil,2003-07-11T02:02:30,dich.tiff,desktop-55.soeding.de,DE,Suriname,02:39:11,2013-10-22 00:34:42,"3,27 €",Europe/Brussels,103.553274,1999-08-27,Stade,9683546,sl,Gumprich,-44.6827605
ee:cb:d2:4f:25:a6,Swati,2017-12-14T05:52:37,kalt.mp3,srv-96.schulz.net,DE,Andorra,02:28:46,1976-01-23 03:07:04,"478,86 €",Africa/Maputo,87.786010,1974-11-28,Werdau,922965,ln,Fechner,11.908191
ff:24:b8:97:c2:98,Walloon,1980-07-15T16:40:19,darin.mov,desktop-79.muelichen.org,DE,St. Helena,13:03:27,1979-07-15 23:01:12,"2,35 €",Africa/Bujumbura,22.059529,1971-03-04,Erbisdorf,2430290,tn,Neureuther e.V.,89.706530
65:a8:66:64:40:2f,Wolof,1982-05-08T13:26:10,Feuer.json,lt-34.patberg.com,DE,Haiti,21:31:41,1986-08-29 14:51:51,"5,32 €",Indian/Comoro,-38.453486,1999-01-12,Dinkelsbühl,256,sc,Mans,-44.234206
e0:a7:09:29:bd:2a,Fijian,1985-06-01T07:40:28,reich.txt,desktop-17.doering.org,DE,Jersey,23:31:37,1995-01-10 05:24:12,"23,38 €",Europe/Berlin,166.393904,1993-11-10,Neuss,2521,ku,Wohlgemut GmbH,70.9821235
f6:3b:78:02:c8:0c,Divehi,1999-03-15T07:50:08,genau.webm,srv-95.karge.de,DE,Tansania,12:44:08,1978-08-21 04:30:45,"66,32 €",Europe/Rome,116.862539,1988-07-23,Heinsberg,230,szl,Scholl Jacob e.V.,-38.996221
64:d3:04:8b:6c:fc,Divehi,2008-06-17T18:39:13,Haare.avi,desktop-65.waehner.net,DE,Jamaika,09:40:56,2019-07-05 19:00:18,"0,53 €",America/St_Vincent,-167.639928,1975-10-18,Eutin,160173660,fur,Zahn Wiek AG & Co. OHG,-39.391411
39:a3:ff:30:01:05,Czech,1995-06-21T07:17:06,will.flac,lt-92.kabus.org,DE,Malawi,04:40:38,1986-09-01 04:11:24,"1,11 €",Asia/Singapore,-178.087271,1986-03-07,Angermünde,689174834,am,Stroh AG,-71.5162645
60:9e:ee:06:2d:05,Tswana,2010-08-31T14:18:00,er.avi,web-41.hauffer.com,DE,Vietnam,12:24:49,1978-01-31 07:07:56,"2.382,70 €",Asia/Pyongyang,84.694924,2020-08-08,Nabburg,61649,li,Schleich Hermighausen OHG mbH,81.2911765
87:2a:56:45:be:ce,Swahili,1987-10-18T16:27:22,weiter.css,lt-24.bolzmann.com,DE,Griechenland,16:04:49,1977-08-02 02:36:41,"0,12 €",Pacific/Galapagos,179.908746,2003-06-20,Eichstätt,85035752,en,Birnbaum Salz GbR,-74.1559045
94:74:2c:55:27:54,Tonga,2004-06-18T13:25:43,deshalb.xlsx,laptop-80.wieloch.de,DE,Antigua und Barbuda,00:36:26,1999-06-26 01:42:33,"47.452,54 €",Asia/Yerevan,-172.028238,2008-06-02,Gießen,279639763,so,Kambs Junk GmbH,82.3097945
46:8d:1f:aa:0d:b0,Tatar,1982-05-13T07:01:36,Lehrerin.txt,db-90.ladeck.de,DE,Lettland,09:28:41,1973-05-20 05:52:33,"780,71 €",Asia/Gaza,176.944636,1995-07-03,Sankt Goarshausen,2809,mg,Seip,58.1612475
96:61:20:46:32:de,Hebrew,2007-11-01T01:14:01,Eis.js,email-75.jopich.com,DE,Polen,13:16:18,1981-11-01 17:58:16,"3,23 €",Asia/Dushanbe,156.748026,1980-03-15,Melsungen,5123,mhr,Schuchhardt,62.7566125
70:21:8c:ba:40:80,Bashkir,2020-03-06T06:40:47,denken.html,desktop-86.segebahn.com,DE,Amerikanische Jungferninseln,20:15:10,1985-11-19 17:13:16,"72.556,18 €",Europe/Minsk,33.554030,1975-07-24,Grevesmühlen,7263,br,Klemm Peukert AG,23.933401
6e:3b:bf:3a:fd:91,Tatar,2002-10-03T09:09:02,Garten.mp3,srv-86.bluemel.de,DE,Ruanda,21:11:31,1991-10-17 08:03:12,"16,55 €",Pacific/Chatham,11.177969,1985-04-21,Bersenbrück,50084,kk,Stolze Gnatz e.G.,-78.908441
11:64:bd:c1:9e:9b,Hebrew,1970-04-16T23:07:51,setzen.ppt,laptop-42.zaenker.org,DE,Sri Lanka,07:29:09,1975-11-02 22:24:45,"85.148,19 €",Africa/Ndjamena,-11.314121,2018-01-22,Starnberg,1,ia,Losekann,-25.070585
ec:81:f0:b2:45:65,Esperanto,2022-05-16T00:36:03,dem.mp3,email-27.koester.net,DE,Polen,10:34:15,1981-11-01 13:45:29,"4.765,93 €",Europe/Zagreb,-63.935982,1981-09-15,Neunburg vorm Wald,966085,li,Textor Hiller AG & Co. KGaA,74.905404
63:d8:af:d8:9e:06,Limburgan,1970-10-25T22:21:49,darin.mov,email-02.eberth.de,DE,Somalia,05:37:57,2006-02-01 02:54:23,"62.951,28 €",America/St_Lucia,-99.411906,2007-04-03,Ebermannstadt,4001069,tn,Paffrath GmbH & Co. KG,50.4706325
35:68:c8:01:ff:87,Ganda,1984-12-15T22:25:03,jung.webm,web-66.mende.de,DE,Äquatorialguinea,04:23:38,1989-10-05 03:57:36,"1.409,69 €",America/St_Vincent,67.038153,1970-06-22,Rosenheim,263519,ce,Pechel GmbH,-2.5459495
7c:10:5d:c2:aa:43,Herero,1979-07-27T01:44:27,aus.wav,srv-82.kuhl.com,DE,Svalbard und Jan Mayen,00:17:17,2008-10-05 01:49:17,"48,73 €",America/Guatemala,14.794445,1997-09-28,Nordhausen,56,ff,Weitzel Jähn GmbH,47.7917745
83:35:67:c7:1c:49,Yoruba,2007-03-31T06:47:19,gesund.avi,laptop-59.martin.org,DE,Afghanistan,18:36:18,2021-06-23 10:13:20,"6,60 €",Africa/Luanda,98.640689,1991-10-08,Herford,8046,ber,Otto Paffrath OHG mbH,60.9615445
4d:3a:bb:ad:bb:b2,Korean,1993-07-06T01:34:18,schreiben.json,web-21.franke.org,DE,Demokratische Republik Kongo,01:38:47,1979-07-17 12:30:09,"98.751,21 €",Europe/London,3.177729,1979-08-14,Grevenbroich,751,cy,Lachmann,-26.5620405
d4:a3:67:75:1c:a5,Esperanto,1978-03-05T14:48:08,rund.mp4,lt-21.schmidt.com,DE,Bermuda,19:38:06,1986-06-27 21:01:01,"175,61 €",Asia/Katmandu,-87.856769,1992-06-26,Eutin,7980,sc,Stiffel GmbH & Co. OHG,28.0893535
89:88:61:68:f8:3d,Quechua,1992-03-25T19:06:54,Nase.numbers,desktop-30.trueb.de,DE,Georgien,19:45:10,2000-06-09 22:46:56,"4,31 €",Asia/Baghdad,-107.450131,1986-12-25,Husum,40,nso,Bolander Nohlmans AG & Co. OHG,70.132803
85:2c:40:61:ff:58,Swedish,1972-12-16T14:26:03,wieder.mp4,db-26.haering.net,DE,Tschad,22:23:24,2023-04-05 19:46:24,"74.142,06 €",Pacific/Efate,68.713559,2022-10-31,Grevesmühlen,2848737,cmn,Schulz GmbH & Co. OHG,-20.908505
cf:9b:03:bc:ae:e7,Sanskrit,2022-03-28T22:44:06,Bruder.mov,laptop-73.schmidtke.de,DE,Tansania,00:16:35,1988-12-09 13:43:35,"103,48 €",Europe/Rome,9.890615,2014-01-27,Erkelenz,28,lg,Bonbach Hornig AG & Co. KGaA,70.322519
a9:9a:a3:e1:3f:af,Somali,1995-03-04T04:55:02,antworten.json,lt-92.hiller.com,DE,Uruguay,07:12:18,2016-09-16 14:40:16,"5,02 €",Asia/Qatar,-129.544263,1995-11-23,Viechtach,8,tt,Wernecke,-47.363546
ba:5f:6f:20:95:6e,Korean,1970-10-21T15:36:26,dunkel.css,lt-01.saeuberlich.de,DE,Papua-Neuguinea,11:38:33,1975-12-17 08:03:03,"4.881,30 €",Asia/Jerusalem,174.224427,1979-12-28,Pößneck,5851796,brx,Mülichen e.G.,46.6673075
ee:08:bf:9a:67:28,Xhosa,1981-10-27T18:02:33,schwer.webm,laptop-55.froehlich.de,DE,Luxemburg,09:57:39,1990-05-29 12:53:16,"72.929,96 €",America/Bogota,-50.796809,1972-03-29,Wolfach,196653237,te,Textor GmbH & Co. OHG,79.566967
15:70:b6:9c:09:80,Pali,1997-05-27T22:20:30,nass.html,web-11.steckel.com,DE,Republik Korea,17:27:03,2007-05-09 21:05:17,"5.579,01 €",Europe/Amsterdam,161.203782,2012-03-08,Geithain,752,tr,Gröttner Bien GbR,-47.8412515
ea:e4:18:a0:36:14,Tswana,2010-12-06T17:01:08,deshalb.docx,desktop-00.barkholz.com,DE,Tschechische Republik,22:33:58,1988-05-01 17:15:46,"37.784,78 €",America/Montevideo,32.878970,1990-01-30,Genthin,3283,sv,Barth Radisch GmbH & Co. KGaA,-1.174542
bf:4e:55:ce:6b:9e,Gujarati,2021-08-29T07:16:48,dafür.bmp,db-55.christoph.com,DE,Marshallinseln,02:33:29,2012-06-10 12:52:11,"706,00 €",Indian/Mauritius,144.972747,1976-04-05,Wismar,64619,tl,Beckmann Knappe KGaA,-33.251222
a0:85:f4:2b:58:55,Oriya,1986-10-25T06:18:00,dazu.pages,srv-43.jockel.org,DE,Barbados,17:34:57,2007-02-09 23:03:03,"83,91 €",Pacific/Port_Moresby,-168.461467,2000-11-28,Augsburg,5512,ayc,Schleich,29.9354255
32:96:37:7e:20:88,Polish,1983-01-05T06:02:07,leben.jpg,laptop-49.schleich.de,DE,Palästinensische Gebiete,20:55:59,2002-07-07 23:17:08,"9,98 €",Pacific/Funafuti,-25.041083,2001-01-20,Scheinfeld,333715542,ta,Fritsch Mangold AG & Co. OHG,36.6092285
af:b4:a3:8f:4b:d5,"Sotho, Southern",2006-10-22T17:49:31,Eis.bmp,web-42.beckmann.com,DE,Dominikanische Republik,20:37:49,1977-03-31 07:13:32,"4.051,36 €",Asia/Tokyo,-115.716745,1992-03-11,Siegen,54459372,th,Conradi,-65.8195855
8f:b2:40:ce:d2:7a,Bulgarian,1990-12-24T14:45:53,scheinen.wav,lt-84.ruppert.net,DE,Vereinigte Arabische Emirate,11:13:36,1988-09-09 22:35:41,"4,69 €",America/St_Kitts,109.170003,2011-05-27,Schweinfurt,7900,ta,Tröst,87.571851
e0:c7:eb:3b:be:c7,Malagasy,1989-10-24T23:12:00,Bauer.pptx,laptop-85.zirme.com,DE,Iran,23:36:22,1998-11-21 04:48:05,"493,22 €",Pacific/Apia,-145.595718,2013-11-09,Bad Kreuznach,698141478,mi,Sölzer AG & Co. KGaA,73.050286
05:53:66:62:bd:a3,Ido,1971-02-15T21:22:24,wichtig.js,desktop-39.luebs.de,DE,Westsahara,07:49:02,1973-09-26 16:30:12,"3,71 €",Pacific/Funafuti,96.164027,1973-08-13,Teterow,9965,mr,Bolnbach AG & Co. OHG,81.1481885
07:f8:2a:4a:64:41,Chuvash,2006-08-26T03:12:38,den.pages,srv-12.hoefig.org,DE,Dominikanische Republik,08:29:38,1980-03-13 05:15:07,"22,60 €",Atlantic/Reykjavik,-27.370678,2011-09-25,Geithain,871927,sa,Rogner,33.4638455
0a:c2:14:56:ba:fc,Sango,2003-05-25T21:33:41,schlecht.odp,web-01.dobes.com,DE,Alandinseln,00:25:38,2009-03-14 07:17:29,"5,76 €",Africa/Casablanca,-93.666582,2010-10-13,Pößneck,84388234,tg,Hertrampf e.V.,21.1735895
2d:0f:59:ab:d8:dd,Ndonga,1978-01-15T23:19:30,auch.wav,desktop-61.foerster.de,DE,Kuba,12:35:21,1995-04-04 09:03:15,"32,14 €",Africa/Luanda,7.066900,2018-02-05,Northeim,43970953,se,Mühle,84.8498295
64:21:a2:a3:05:af,Hungarian,2021-01-08T01:24:28,das.numbers,email-42.noack.com,DE,Tansania,14:56:17,2007-09-07 09:23:11,"954,99 €",Asia/Pontianak,-66.467896,2016-04-10,Werdau,966,as,Löwer Heuser GmbH & Co. KG,28.6450575
1a:d9:d2:76:b0:ff,Macedonian,1994-03-06T07:41:17,nicht.txt,srv-27.dippel.de,DE,Republik Korea,03:54:23,2002-01-30 04:52:50,"31,72 €",Europe/Helsinki,70.335602,2020-09-26,Bad Kissingen,95,wal,Kruschwitz Karz KG,-64.0266515
11:b2:fb:06:13:2b,Akan,1983-11-29T00:59:23,Leute.mp3,srv-83.giess.org,DE,Eritrea,02:43:36,2020-01-14 12:44:45,"35,53 €",Europe/London,90.654691,1993-11-23,Neuss,2399,lg,Krebs Karge AG & Co. KGaA,51.6134745
35:3e:50:15:07:ab,Hiri Motu,2019-07-10T20:44:43,dort.css,email-39.dippel.de,DE,Tschad,16:06:42,1973-08-25 11:46:30,"1.877,82 €",Africa/Douala,42.562721,2005-12-04,Jena,115,mk,Dörschner,-81.6485545
0a:73:e7:c5:a1:bd,Walloon,2002-02-16T23:23:41,Hase.js,lt-69.sager.de,DE,Guernsey,04:40:00,2004-03-28 08:11:27,"553,48 €",Europe/Podgorica,-150.561024,1995-06-16,Meiningen,3298,bhb,Jäkel,-58.456838
97:c1:82:60:d5:5b,Yoruba,2011-09-20T22:27:44,lesen.flac,lt-96.stey.org,DE,Antarktis,20:39:27,1970-07-16 18:38:29,"288,87 €",Asia/Tehran,-115.386152,2005-08-03,Hünfeld,8,tt,Hofmann,-58.114120
49:09:91:70:0d:ea,Armenian,1980-12-07T14:27:05,anfangen.wav,email-23.gude.de,DE,Eritrea,11:10:32,1996-02-29 21:33:53,"77.776,42 €",Europe/Sarajevo,-169.252415,1993-01-20,Ebern,8274716,ayc,Dehmel AG & Co. KG,-59.3471475
31:6f:82:08:7f:c1,Swedish,2008-04-28T00:24:10,plötzlich.flac,desktop-48.doerr.de,DE,Irak,20:04:25,2018-12-24 20:38:06,"59.125,24 €",America/Caracas,-106.268420,2000-03-01,Quedlinburg,5152,nso,Faust Heintze GbR,85.591737
5e:de:2c:15:a7:8e,Turkmen,1974-12-13T08:29:56,dazu.json,email-11.weiss.de,DE,Laos,19:46:55,1983-07-10 07:56:49,"50,60 €",Europe/Malta,150.532541,2001-01-13,Haldensleben,83129158,cs,Buchholz Dussen van GmbH,-66.1000055
b9:95:06:fd:2f:19,Cornish,1971-10-23T16:07:06,daran.jpg,db-91.ebert.com,DE,Kamerun,23:12:00,2012-09-16 23:01:37,"254,32 €",Africa/Brazzaville,-63.393337,1987-06-11,Seelow,42,wo,Scheuermann Pohl OHG mbH,-36.6884915
e3:76:42:ae:e1:c0,Bashkir,2021-11-06T02:36:02,rund.mp4,email-14.weitzel.com,DE,Nigeria,06:14:26,2016-07-01 02:32:34,"60.884,95 €",Europe/Ljubljana,-82.516627,1994-08-21,Dresden,83509,se,Haering Bolnbach KG,-14.974675
